Component, Time (ms)
Task time, 2.590725
Task time, 2.593168
Task time, 2.647181
Task time, 2.615707
Task time, 2.674005
Task time, 2.578613
Task time, 2.580602
Task time, 2.599081
Task time, 2.579182
Task time, 2.586292
Task time, 2.59232
Task time, 2.538846
Task time, 2.550477
Task time, 2.569209
Task time, 2.448982
Task time, 2.691439
Task time, 2.712854
Task time, 2.666784
Task time, 2.342202
Task time, 2.837586
Task time, 2.823677
Task time, 2.770836
Task time, 2.713121
Task time, 2.700347
Task time, 2.764261
Task time, 2.846088
Task time, 2.876018
Task time, 2.917347
Task time, 2.940394
Task time, 2.877996
Task time, 2.89739
Task time, 2.882933
Task time, 2.820314
Task time, 2.866562
Task time, 2.838534
Task time, 2.892835
Task time, 2.923354
Task time, 2.994235
Task time, 3.006943
Task time, 3.052299
Task time, 3.019614
Task time, 3.015727
Task time, 3.058072
Task time, 3.068696
Task time, 3.030814
Task time, 2.954405
Task time, 2.991094
Task time, 2.981771
Task time, 3.068752
Task time, 2.998446
Task time, 3.002068
Task time, 2.970744
Task time, 2.972214
Task time, 3.00858
Task time, 2.854272
Task time, 3.003723
Task time, 2.944778
Task time, 2.898433
Task time, 2.953847
Task time, 2.997217
Task time, 2.969682
Task time, 2.979191
Task time, 3.021651
Task time, 2.949516
Task time, 2.964971
Task time, 2.989201
Task time, 3.043776
Task time, 3.04716
Task time, 3.033021
Task time, 3.049467
Task time, 3.100823
Task time, 3.116984
Task time, 3.125282
Task time, 3.065686
Task time, 3.024078
Task time, 3.035267
Task time, 2.999616
Task time, 3.034987
Task time, 4.308273
Task time, 2.997565
Task time, 2.952576
Task time, 2.926541
Task time, 2.791707
Task time, 2.806289
Task time, 2.94862
Task time, 2.991733
Task time, 2.984368
Task time, 3.016108
Task time, 2.959332
Task time, 3.023917
Task time, 3.035548
Task time, 3.059189
Task time, 3.026451
Task time, 3.049773
Task time, 3.072074
Task time, 3.160448
Task time, 3.118021
Task time, 3.123622
Task time, 3.081171
Task time, 3.068657
Task time, 3.103552
Task time, 3.150348
Task time, 3.157318
Task time, 3.148701
Task time, 3.145329
Task time, 3.182134
Task time, 3.233521
Task time, 3.132144
Task time, 3.143342
Task time, 3.127422
Task time, 3.224533
Task time, 3.255267
Task time, 3.275001
Task time, 3.258276
Task time, 3.229345
Task time, 3.195722
Task time, 3.216865
Task time, 3.198036
Task time, 3.262668
Task time, 3.210847
Task time, 3.229182
Task time, 3.201973
Task time, 3.224618
Task time, 3.293619
Task time, 3.305137
Task time, 3.320414
Task time, 3.329224
